ticker,group,date,rs_to_spy
AFRM,Leader,2025-10-15,0.10983658312912489
AFRM,Leader,2025-10-16,0.10455013320416565
AFRM,Leader,2025-10-17,0.10219900961784495
AFRM,Leader,2025-10-20,0.1073737524206763
AFRM,Leader,2025-10-21,0.11096545457253944
AFRM,Leader,2025-10-22,0.1077118897873615
AFRM,Leader,2025-10-23,0.11245087531261166
AFRM,Leader,2025-10-24,0.11131782945736435
AFRM,Leader,2025-10-27,0.11156675033564882
AFRM,Leader,2025-10-28,0.11049981078799524
AFRM,Leader,2025-10-29,0.10570418539693624
AFRM,Leader,2025-10-30,0.10134886662842181
AFRM,Leader,2025-10-31,0.10538662287775269
AFRM,Leader,2025-11-03,0.10548189773758304
AFRM,Leader,2025-11-04,0.10575499081807949
AFRM,Leader,2025-11-05,0.10555211192774283
AFRM,Leader,2025-11-06,0.09840223180319553
AFRM,Leader,2025-11-07,0.10972174612873899
AFRM,Leader,2025-11-10,0.11166060108006574
AFRM,Leader,2025-11-11,0.11001464128843338
AFRM,Leader,2025-11-12,0.11552869560127602
AFRM,Leader,2025-11-13,0.10889232783762873
AFRM,Leader,2025-11-14,0.1049365261262334
AFRM,Leader,2025-11-17,0.10240810010966396
AFRM,Leader,2025-11-18,0.09951824021330746
ALAB,Leader,2025-09-10,0.3541889558953007
ALAB,Leader,2025-09-11,0.35512759312034736
ALAB,Leader,2025-09-12,0.35006035600228314
ALAB,Leader,2025-09-15,0.3509223905780541
ALAB,Leader,2025-09-16,0.36280122616566696
ALAB,Leader,2025-09-17,0.3793622781820717
ALAB,Leader,2025-09-18,0.3813833296633631
ALAB,Leader,2025-09-19,0.36944402591532316
ALAB,Leader,2025-09-22,0.35585747705596543
ALAB,Leader,2025-09-23,0.3469640083834683
ALAB,Leader,2025-09-24,0.31049765542278024
ALAB,Leader,2025-09-25,0.30490084340095736
ALAB,Leader,2025-09-26,0.2988425855972923
ALAB,Leader,2025-09-29,0.2995419479267117
ALAB,Leader,2025-09-30,0.2939145576270678
ALAB,Leader,2025-10-01,0.290971650834019
ALAB,Leader,2025-10-02,0.3132004423059681
ALAB,Leader,2025-10-03,0.2999656311172875
ALAB,Leader,2025-10-06,0.3287771176724587
ALAB,Leader,2025-10-07,0.3169835007173601
ALAB,Leader,2025-10-08,0.3258902705352766
ALAB,Leader,2025-10-09,0.33588116097502835
ALAB,Leader,2025-10-10,0.3157789960491256
ALAB,Leader,2025-10-13,0.3009320704633205
ALAB,Leader,2025-10-14,0.24394847711520168
ALAB,Leader,2025-10-15,0.24274245681555093
ALAB,Leader,2025-10-16,0.24756296924194723
ALAB,Leader,2025-10-17,0.2405213805144569
ALAB,Leader,2025-10-20,0.23284671532846718
ALAB,Leader,2025-10-21,0.23463778694751897
ALAB,Leader,2025-10-22,0.23188080263551963
ALAB,Leader,2025-10-23,0.24359890437060852
ALAB,Leader,2025-10-24,0.24358803986710964
ALAB,Leader,2025-10-27,0.24849687700659623
ALAB,Leader,2025-10-28,0.244883998486304
ALAB,Leader,2025-10-29,0.2525785943932847
ALAB,Leader,2025-10-30,0.24940058544047777
ALAB,Leader,2025-10-31,0.2737002609741079
ALAB,Leader,2025-11-03,0.28032897240026927
ALAB,Leader,2025-11-04,0.2655500266571886
ALAB,Leader,2025-11-05,0.2685144189615986
ALAB,Leader,2025-11-06,0.24291745610240043
ALAB,Leader,2025-11-07,0.2466429199517117
ALAB,Leader,2025-11-10,0.25496008452688423
ALAB,Leader,2025-11-11,0.24531478770131773
ALAB,Leader,2025-11-12,0.23089642658550147
ALAB,Leader,2025-11-13,0.2149723230760074
ALAB,Leader,2025-11-14,0.21481404312949268
ALAB,Leader,2025-11-17,0.212402541799991
ALAB,Leader,2025-11-18,0.21136831899163738
AMD,Leader,2025-09-10,0.2452893433326226
AMD,Leader,2025-09-11,0.23736673431105398
AMD,Leader,2025-09-12,0.2418695888944751
AMD,Leader,2025-09-15,0.24451836424211681
AMD,Leader,2025-09-16,0.24379197098095787
AMD,Leader,2025-09-17,0.2421176525601834
AMD,Leader,2025-09-18,0.23911408377178933
AMD,Leader,2025-09-19,0.23714027422028022
AMD,Leader,2025-09-22,0.23962269809849437
AMD,Leader,2025-09-23,0.24260792207596388
AMD,Leader,2025-09-24,0.24335198910906064
AMD,Leader,2025-09-25,0.2450725628751615
AMD,Leader,2025-09-26,0.24094164576470944
AMD,Leader,2025-09-29,0.24312921890067507
AMD,Leader,2025-09-30,0.24286228947131405
AMD,Leader,2025-10-01,0.2453586655696013
AMD,Leader,2025-10-02,0.2536236215295418
AMD,Leader,2025-10-03,0.2460662572286726
AMD,Leader,2025-10-06,0.3033159125087476
AMD,Leader,2025-10-07,0.3161017455762793
AMD,Leader,2025-10-08,0.3499576592236039
AMD,Leader,2025-10-09,0.3469962453066333
AMD,Leader,2025-10-10,0.3290863985789103
AMD,Leader,2025-10-13,0.3264056467181467
AMD,Leader,2025-10-14,0.3293266689820757
AMD,Leader,2025-10-15,0.3587052933836463
AMD,Leader,2025-10-16,0.3550496488253815
AMD,Leader,2025-10-17,0.3508180436189588
AMD,Leader,2025-10-20,0.35834947117533145
AMD,Leader,2025-10-21,0.354585946461291
AMD,Leader,2025-10-22,0.3447589098532495
AMD,Leader,2025-10-23,0.34981243301178994
AMD,Leader,2025-10-24,0.37345145810262087
AMD,Leader,2025-10-27,0.37894752203607496
AMD,Leader,2025-10-28,0.3755276103979274
AMD,Leader,2025-10-29,0.38454152664426305
AMD,Leader,2025-10-30,0.3748584204874748
AMD,Leader,2025-10-31,0.3755094859689764
AMD,Leader,2025-11-03,0.37997190271314424
AMD,Leader,2025-11-04,0.37031277767904747
AMD,Leader,2025-11-05,0.37830219309896984
AMD,Leader,2025-11-06,0.3546120451731289
AMD,Leader,2025-11-07,0.3480632517102106
AMD,Leader,2025-11-10,0.35803592392580413
AMD,Leader,2025-11-11,0.34775988286969256
AMD,Leader,2025-11-12,0.378837542801955
AMD,Leader,2025-11-13,0.36896613296827574
AMD,Leader,2025-11-14,0.367315047698421
AMD,Leader,2025-11-17,0.36132017365962116
AMD,Leader,2025-11-18,0.34888195370258146
AMZN,Leader,2025-09-10,0.35412745674942314
AMZN,Leader,2025-09-11,0.35062941192796854
AMZN,Leader,2025-09-12,0.3480011774375638
AMZN,Leader,2025-09-15,0.3511348041483811
AMZN,Leader,2025-09-16,0.3555995937186413
AMZN,Leader,2025-09-17,0.3523453800326067
AMZN,Leader,2025-09-18,0.35011619548221157
AMZN,Leader,2025-09-19,0.3487720355582341
AMZN,Leader,2025-09-22,0.3413562473756823
AMZN,Leader,2025-09-23,0.33279051884018634
AMZN,Leader,2025-09-24,0.33309635456058084
AMZN,Leader,2025-09-25,0.33150976369576785
AMZN,Leader,2025-09-26,0.33208425251578977
AMZN,Leader,2025-09-29,0.33475470106075217
AMZN,Leader,2025-09-30,0.3295956047914978
AMZN,Leader,2025-10-01,0.33006208392549924
AMZN,Leader,2025-10-02,0.3323421296434655
AMZN,Leader,2025-10-03,0.3280136280091451
AMZN,Leader,2025-10-06,0.3289111240154256
AMZN,Leader,2025-10-07,0.33145026303204206
AMZN,Leader,2025-10-08,0.33459612841883196
AMZN,Leader,2025-10-09,0.33932296322784433
AMZN,Leader,2025-10-10,0.33133747817831
AMZN,Leader,2025-10-13,0.33191059362934366
AMZN,Leader,2025-10-14,0.3267595850384307
AMZN,Leader,2025-10-15,0.32408256535923147
AMZN,Leader,2025-10-16,0.3246397432792444
AMZN,Leader,2025-10-17,0.3206550369511883
AMZN,Leader,2025-10-20,0.3224787725309102
AMZN,Leader,2025-10-21,0.3307512401495628
AMZN,Leader,2025-10-22,0.32637017070979335
AMZN,Leader,2025-10-23,0.32912051923305946
AMZN,Leader,2025-10-24,0.3310594315245478
AMZN,Leader,2025-10-27,0.3312270153522853
AMZN,Leader,2025-10-28,0.3336680930340873
AMZN,Leader,2025-10-29,0.33503542384963414
AMZN,Leader,2025-10-30,0.3278172484297545
AMZN,Leader,2025-10-31,0.3580623405565493
AMZN,Leader,2025-11-03,0.37170369069570053
AMZN,Leader,2025-11-04,0.3692316805876429
AMZN,Leader,2025-11-05,0.3692552908881608
AMZN,Leader,2025-11-06,0.36257850845131356
AMZN,Leader,2025-11-07,0.36426367795877607
AMZN,Leader,2025-11-10,0.3645221883071143
AMZN,Leader,2025-11-11,0.364714494875549
AMZN,Leader,2025-11-12,0.35734144985220523
AMZN,Leader,2025-11-13,0.3535206237723945
AMZN,Leader,2025-11-14,0.3492774544967482
AMZN,Leader,2025-11-17,0.34982799284930977
AMZN,Leader,2025-11-18,0.3371561022906314
ANET,Leader,2025-09-10,0.23172878166662203
ANET,Leader,2025-09-11,0.2333564914175095
ANET,Leader,2025-09-12,0.21261400010090736
ANET,Leader,2025-09-15,0.22065218237609238
ANET,Leader,2025-09-16,0.21598820014117515
ANET,Leader,2025-09-17,0.21729131372013444
ANET,Leader,2025-09-18,0.22206478929819293
ANET,Leader,2025-09-19,0.225418110592135
ANET,Leader,2025-09-22,0.21804330873972766
ANET,Leader,2025-09-23,0.21726150088207355
ANET,Leader,2025-09-24,0.21576160943881406
ANET,Leader,2025-09-25,0.2173998936251045
ANET,Leader,2025-09-26,0.21531534254026774
ANET,Leader,2025-09-29,0.21602278206364514
ANET,Leader,2025-09-30,0.21872466900837614
ANET,Leader,2025-10-01,0.22330765203081757
ANET,Leader,2025-10-02,0.21586324377633664
ANET,Leader,2025-10-03,0.21742054063746805
ANET,Leader,2025-10-06,0.2225994252616846
ANET,Leader,2025-10-07,0.21713593974175036
ANET,Leader,2025-10-08,0.23378051135772757
ANET,Leader,2025-10-09,0.23575600452947135
ANET,Leader,2025-10-10,0.2359805212704052
ANET,Leader,2025-10-13,0.22238477316602315
ANET,Leader,2025-10-14,0.20957975325793152
ANET,Leader,2025-10-15,0.21555391854713835
ANET,Leader,2025-10-16,0.2210129571324776
ANET,Leader,2025-10-17,0.21538554162464818
ANET,Leader,2025-10-20,0.21820348577387158
ANET,Leader,2025-10-21,0.21740231494585052
ANET,Leader,2025-10-22,0.2195118298891884
ANET,Leader,2025-10-23,0.2274026438013576
ANET,Leader,2025-10-24,0.22712440014765595
ANET,Leader,2025-10-27,0.22883953067538382
ANET,Leader,2025-10-28,0.22817512298780313
ANET,Leader,2025-10-29,0.2357177148343735
ANET,Leader,2025-10-30,0.2330582645661415
ANET,Leader,2025-10-31,0.23119666891475824
ANET,Leader,2025-11-03,0.230617262270612
ANET,Leader,2025-11-04,0.22740062792488597
ANET,Leader,2025-11-05,0.2072375217686472
ANET,Leader,2025-11-06,0.19993734242365477
ANET,Leader,2025-11-07,0.2006796130974559
ANET,Leader,2025-11-10,0.2014263911716365
ANET,Leader,2025-11-11,0.1975549048316252
ANET,Leader,2025-11-12,0.1975182182680207
ANET,Leader,2025-11-13,0.19388726861496342
ANET,Leader,2025-11-14,0.19551143720328013
ANET,Leader,2025-11-17,0.19117580783270993
ANET,Leader,2025-11-18,0.18702278511695553
APLD,Leader,2025-09-10,0.026106387425021513
APLD,Leader,2025-09-11,0.0261961874186671
APLD,Leader,2025-09-12,0.028492930065893894
APLD,Leader,2025-09-15,0.02935858989876496
APLD,Leader,2025-09-16,0.029566195658042128
APLD,Leader,2025-09-17,0.030165827156750667
APLD,Leader,2025-09-18,0.0301466654502047
APLD,Leader,2025-09-19,0.030857315051981315
APLD,Leader,2025-09-22,0.03666546697858557
APLD,Leader,2025-09-23,0.03719787096093243
APLD,Leader,2025-09-24,0.035471184389653604
APLD,Leader,2025-09-25,0.03432869842717119
APLD,Leader,2025-09-26,0.03280348130911728
APLD,Leader,2025-09-29,0.03337451783992285
APLD,Leader,2025-09-30,0.03443513765048486
APLD,Leader,2025-10-01,0.037399955120053854
APLD,Leader,2025-10-02,0.039553510056483665
APLD,Leader,2025-10-03,0.039643759059189196
APLD,Leader,2025-10-06,0.041259064040142346
APLD,Leader,2025-10-07,0.040799856527977046
APLD,Leader,2025-10-08,0.041508817280979333
APLD,Leader,2025-10-09,0.043640860599558975
APLD,Leader,2025-10-10,0.052050473186119876
APLD,Leader,2025-10-13,0.05164092664092665
APLD,Leader,2025-10-14,0.05291213022665841
APLD,Leader,2025-10-15,0.05676744290933145
APLD,Leader,2025-10-16,0.055461370791959314
APLD,Leader,2025-10-17,0.051535995424374245
APLD,Leader,2025-10-20,0.05347832563682407
APLD,Leader,2025-10-21,0.048473833961477156
APLD,Leader,2025-10-22,0.045852051512428875
APLD,Leader,2025-10-23,0.049690365606764327
APLD,Leader,2025-10-24,0.04936138796603913
APLD,Leader,2025-10-27,0.050128422158659744
APLD,Leader,2025-10-28,0.04996652402992461
APLD,Leader,2025-10-29,0.05007346630006256
APLD,Leader,2025-10-30,0.04993895532706706
APLD,Leader,2025-10-31,0.05081664369703545
APLD,Leader,2025-11-03,0.048101969736880607
APLD,Leader,2025-11-04,0.045998459806883475
APLD,Leader,2025-11-05,0.048835561852474986
APLD,Leader,2025-11-06,0.04636660649550208
APLD,Leader,2025-11-07,0.04617195999821155
APLD,Leader,2025-11-10,0.046137590983799014
APLD,Leader,2025-11-11,0.04183016105417277
APLD,Leader,2025-11-12,0.03864614123913489
APLD,Leader,2025-11-13,0.034313433724183086
APLD,Leader,2025-11-14,0.03519711874748858
APLD,Leader,2025-11-17,0.03445400874307089
APLD,Leader,2025-11-18,0.03460186644043146
APP,Leader,2025-09-10,0.8719348902519553
APP,Leader,2025-09-11,0.8711375922094703
APP,Leader,2025-09-12,0.8877347590123259
APP,Leader,2025-09-15,0.899935607883899
APP,Leader,2025-09-16,0.9173725045388404
APP,Leader,2025-09-17,0.9228643823960847
APP,Leader,2025-09-18,0.941072602240644
APP,Leader,2025-09-19,0.9787403947566672
APP,Leader,2025-09-22,0.9649991002339391
APP,Leader,2025-09-23,0.981860949020672
APP,Leader,2025-09-24,0.9709877476932385
APP,Leader,2025-09-25,0.9724337056454677
APP,Leader,2025-09-26,1.0121483182738509
APP,Leader,2025-09-29,1.0733486017357763
APP,Leader,2025-09-30,1.0785973760845418
APP,Leader,2025-10-01,1.0533173760191488
APP,Leader,2025-10-02,1.0215474731777292
APP,Leader,2025-10-03,1.0202477548153792
APP,Leader,2025-10-06,0.8740191480174506
APP,Leader,2025-10-07,0.9442999760879962
APP,Leader,2025-10-08,0.9355083121629452
APP,Leader,2025-10-09,0.8944513975803088
APP,Leader,2025-10-10,0.8726991516339468
APP,Leader,2025-10-13,0.8900066361003862
APP,Leader,2025-10-14,0.89097443486402
APP,Leader,2025-10-15,0.905482808905994
APP,Leader,2025-10-16,0.916807943812061
APP,Leader,2025-10-17,0.9020454853324101
APP,Leader,2025-10-20,0.8430507969611204
APP,Leader,2025-10-21,0.8232507560070909
APP,Leader,2025-10-22,0.8457921533393233
APP,Leader,2025-10-23,0.8778432773609623
APP,Leader,2025-10-24,0.9154669619785899
APP,Leader,2025-10-27,0.9385032981145293
APP,Leader,2025-10-28,0.9123220679416646
APP,Leader,2025-10-29,0.9182560118709904
APP,Leader,2025-10-30,0.9129046967624258
APP,Leader,2025-10-31,0.9344192593027008
APP,Leader,2025-11-03,0.9250739017180319
APP,Leader,2025-11-04,0.9014276405426218
APP,Leader,2025-11-05,0.9106673750701023
APP,Leader,2025-11-06,0.9269740866166402
APP,Leader,2025-11-07,0.9239310252321266
APP,Leader,2025-11-10,0.9557994834468185
APP,Leader,2025-11-11,0.8710248901903367
APP,Leader,2025-11-12,0.855834235710732
APP,Leader,2025-11-13,0.8275549074459854
APP,Leader,2025-11-14,0.8299971723244982
APP,Leader,2025-11-17,0.8101161236047891
APP,Leader,2025-11-18,0.7968882559689734
ARKF,Theme,2025-09-10,0.08285472428353412
ARKF,Theme,2025-09-11,0.08343744910066728
ARKF,Theme,2025-09-12,0.08345011798206933
ARKF,Theme,2025-09-15,0.08363025711730875
ARKF,Theme,2025-09-16,0.08404943185009714
ARKF,Theme,2025-09-17,0.08423004789053376
ARKF,Theme,2025-09-18,0.08609439465086083
ARKF,Theme,2025-09-19,0.08704233840590628
ARKF,Theme,2025-09-22,0.08576270169755863
ARKF,Theme,2025-09-23,0.08496554635786553
ARKF,Theme,2025-09-24,0.08507033731659355
ARKF,Theme,2025-09-25,0.0836562571233189
ARKF,Theme,2025-09-26,0.08357257260282251
ARKF,Theme,2025-09-29,0.08639705882352942
ARKF,Theme,2025-09-30,0.08526224143624847
ARKF,Theme,2025-10-01,0.08409005909192908
ARKF,Theme,2025-10-02,0.0861749499417232
ARKF,Theme,2025-10-03,0.08599692174354835
ARKF,Theme,2025-10-06,0.0872083500841262
ARKF,Theme,2025-10-07,0.08662123385939742
ARKF,Theme,2025-10-08,0.08738541991650696
ARKF,Theme,2025-10-09,0.08738601823708207
ARKF,Theme,2025-10-10,0.08448439557747084
ARKF,Theme,2025-10-13,0.08439913127413128
ARKF,Theme,2025-10-14,0.08398894643854854
ARKF,Theme,2025-10-15,0.08381316054542448
ARKF,Theme,2025-10-16,0.08276822475175588
ARKF,Theme,2025-10-17,0.08204518430439953
ARKF,Theme,2025-10-20,0.08361388350960823
ARKF,Theme,2025-10-21,0.08334698863382443
ARKF,Theme,2025-10-22,0.08146151542377958
ARKF,Theme,2025-10-23,0.08309515303084435
ARKF,Theme,2025-10-24,0.084296788482835
ARKF,Theme,2025-10-27,0.08531317494600432
ARKF,Theme,2025-10-28,0.0846214304427561
ARKF,Theme,2025-10-29,0.08378067763569444
ARKF,Theme,2025-10-30,0.08138799405733786
ARKF,Theme,2025-10-31,0.08299856317626016
ARKF,Theme,2025-11-03,0.08167237392805923
ARKF,Theme,2025-11-04,0.0789497067709259
ARKF,Theme,2025-11-05,0.07956256087842024
ARKF,Theme,2025-11-06,0.07642732467067477
ARKF,Theme,2025-11-07,0.07739541261159216
ARKF,Theme,2025-11-10,0.0782754167644987
ARKF,Theme,2025-11-11,0.07742313323572475
ARKF,Theme,2025-11-12,0.07716058415522842
ARKF,Theme,2025-11-13,0.07447473364680673
ARKF,Theme,2025-11-14,0.07402556813953835
ARKF,Theme,2025-11-17,0.07254345246142985
ARKF,Theme,2025-11-18,0.07267300933220215
ARKG,Theme,2025-09-10,0.03809872087114447
ARKG,Theme,2025-09-11,0.039934700145220686
ARKG,Theme,2025-09-12,0.03904812685689956
ARKG,Theme,2025-09-15,0.039342027704133094
ARKG,Theme,2025-09-16,0.04033825769378307
ARKG,Theme,2025-09-17,0.03996249517941705
ARKG,Theme,2025-09-18,0.04178288463578095
ARKG,Theme,2025-09-19,0.04144945005273467
ARKG,Theme,2025-09-22,0.041764141323255954
ARKG,Theme,2025-09-23,0.0414800741846474
ARKG,Theme,2025-09-24,0.04084102253819392
ARKG,Theme,2025-09-25,0.04052883519489401
ARKG,Theme,2025-09-26,0.04066060258076214
ARKG,Theme,2025-09-29,0.04108907907425265
ARKG,Theme,2025-09-30,0.041685430364165846
ARKG,Theme,2025-10-01,0.04315954820854215
ARKG,Theme,2025-10-02,0.04454439496727533
ARKG,Theme,2025-10-03,0.04488874942095904
ARKG,Theme,2025-10-06,0.045234585548160386
