date,ticker,group,open,close,high,low,volume,ingest_date,ma30,ma30_slope_pct,ma30_slope_signal,ma30_slope_signal_confirmed,price_to_ma_pct,price_vs_ma_signal,price_vs_ma_breakout,price_vs_ma_signal_confirmed,bench_close,rs_ratio,rs_slope_pct,rs_slope_signal,rs_slope_signal_confirmed,recent_avg_vol,vol_factor,recent_max_vol,vol_rank_pct,up_week,vol_on_up,vol_on_down,accumulation_score,breakout_volume_ok,accumulation_confirmed,distribution_confirmed,stage_score_core,stage_label_core,stage_reason,market_stage_core,market_score_core,market_alignment_state,market_multiplier,base_quality_score,momentum_confirmed,stage_score_adj,stage_label_adj,stage_label_override_reason
2025-11-24,GDX,Theme,74.15,83.23,83.28,74.07,82707922,2025-12-20,62.49033333333333,1.6073764587235282,rising,rising,33.18859983677476,above,False,above,681.3942763692,0.12214660863236174,2.6599478054533816,rising,unconfirmed_rising,116598570.75,0.7093390722372984,198870900,0.41588750289760845,True,0,0,0.0,False,False,False,0.7,Stage 1, |  |  | ,Stage 1,0.7999999999999999,cautious,0.85,0.1,False,0.605,Stage 1,
2025-12-01,GDX,Theme,83.95,81.03,84.03,79.3,93382234,2025-12-20,63.51233333333334,1.5828910926977937,rising,rising,27.581519599867736,above,False,above,683.6875596125,0.11851904990918094,2.3705335123193296,rising,unconfirmed_rising,112279545.5,0.8316940862572337,198870900,0.4695620827380979,False,0,0,0.0,False,False,False,0.7,Stage 1, |  |  | ,Stage 1,0.7999999999999999,cautious,0.85,0.1,False,0.605,Stage 1,
2025-12-08,GDX,Theme,81.015,85.66,88.5,79.07,117578838,2025-12-20,64.82333333333334,1.7469583109679796,rising,rising,32.143775389520215,above,False,above,679.7690365054,0.12601338895982434,3.240327018360223,rising,rising,106542299.75,1.1035883238478714,198870900,0.591231990200678,True,0,0,0.0,False,False,False,0.9,Stage 2, |  |  | ,Stage 1,0.7999999999999999,cautious,0.85,0.1,False,0.6200000000000001,Stage1_watch,base_quality
2025-12-15,GDX,Theme,86.51,87.79,88.69,83.72,96944996,2025-12-20,66.06533333333333,1.8551926427453014,rising,rising,32.88361016367638,above,False,above,680.59,0.128991022495188,2.6942815788190395,rising,rising,97653497.5,0.9927447401461479,198870900,0.487477031581795,True,0,0,0.0,False,False,False,0.9,Stage 2, |  |  | ,Stage 1,0.7999999999999999,cautious,0.85,0.1,False,0.6200000000000001,Stage1_watch,base_quality
2025-10-27,GEV,Leader,590.8,585.14,594.075,565.0,14334728,2025-12-20,532.2663609827,2.0120489786892133,rising,rising,9.933680370046625,above,False,above,680.0681604067,0.8604137556595352,-1.2279188559731402,falling,falling,16628421.25,0.8620618749359624,39032630,0.36724986248684754,True,0,0,-0.125,False,False,False,0.7,Stage 1, |  |  | ,Stage 3,0.5,watch,0.6,0.25,False,0.445,Stage 1,
2025-11-03,GEV,Leader,590.5,575.13,593.27,539.1,13676521,2025-12-20,540.7405289805832,1.9007205470420734,rising,rising,6.359699185901342,above,False,above,669.0105468553,0.8596725458266872,-0.710170270255521,falling,falling,17093410.75,0.8001048591194709,39032630,0.3503868686276072,False,0,0,-0.125,False,False,False,0.7,Stage 1, |  |  | ,Stage 1,0.7999999999999999,cautious,0.85,0.25,False,0.62,Stage 1,
2025-11-10,GEV,Leader,586.32,578.31,595.84,537.36,15534833,2025-12-20,549.2418260210433,1.8162183593802066,rising,rising,5.292418130195893,above,False,above,669.9677433394,0.8631908114224432,-1.398992694295227,falling,falling,17029220.5,0.9122456896955442,39032630,0.39799606124414366,True,0,0,-0.125,False,False,False,0.7,Stage 1, |  |  | ,Stage 1,0.7999999999999999,cautious,0.85,0.25,False,0.62,Stage 1,
2025-11-17,GEV,Leader,573.0,555.84,628.01,530.16,19943614,2025-12-20,555.3665273154598,1.677164865523681,rising,rising,0.08525409099263942,near,False,unconfirmed_near,657.1054155835,0.8458916740267957,-1.3134482355498667,falling,falling,15872424.0,1.2564945341681901,39032630,0.5109472254367692,False,0,0,-0.125,False,False,False,0.4,Stage 3, |  |  | ,Stage 1,0.7999999999999999,cautious,0.85,0.29000000000000004,False,0.36900000000000005,Stage 3,
2025-11-24,GEV,Leader,559.44,599.77,599.77,553.25,8335781,2025-12-20,562.1595820305732,1.5470918515055558,rising,rising,6.690345441337918,above,False,unconfirmed_above,681.3942763692,0.880209917811265,0.341939252562064,flat,unconfirmed_flat,14372687.25,0.5799737275992004,39032630,0.2135592964143077,True,0,0,-0.125,False,False,False,0.4,Stage 3, |  |  | ,Stage 1,0.7999999999999999,cautious,0.85,0.29000000000000004,False,0.36900000000000005,Stage 3,
2025-12-01,GEV,Leader,590.0,631.32,640.0,574.8,13994281,2025-12-20,569.9063878917199,1.4143304806836463,rising,rising,10.776087689676595,above,False,unconfirmed_above,683.6875596125,0.9234042526059992,1.4641908391662062,rising,unconfirmed_rising,14452127.25,0.9683198021938259,39032630,0.35852774973144264,True,0,0,-0.125,False,False,False,0.4,Stage 3, |  |  | ,Stage 1,0.7999999999999999,cautious,0.85,0.32333333333333336,False,0.37233333333333335,Stage 3,
2025-12-08,GEV,Leader,631.06,671.71,731.0,607.4,26690243,2025-12-20,578.0403546391766,1.3795831331123587,rising,rising,16.204689622283162,above,False,above,679.7690365054,0.9881444489633856,2.9888567166735784,rising,unconfirmed_rising,17240979.75,1.548069969747514,39032630,0.6837930982360143,True,1,0,0.0,True,False,False,0.7,Stage 1, |  |  | ,Stage 1,0.7999999999999999,cautious,0.85,0.3566666666666667,False,0.6306666666666666,Stage 1,
2025-12-15,GEV,Leader,688.48,658.28,699.88,613.09,22464787,2025-12-20,584.5166986435632,1.2844933124655544,rising,rising,12.61953705131312,above,False,above,680.59,0.9672196182723812,2.410331654909764,rising,rising,17871273.0,1.2570333965577047,39032630,0.575538645487122,False,0,0,0.125,False,False,False,0.9,Stage 2, |  |  | ,Stage 1,0.7999999999999999,cautious,0.85,0.3566666666666667,False,0.6405333333333334,Stage1_watch,base_quality
2025-10-27,GLXY,Leader,40.6,35.01,41.25,33.9,64125213,2025-12-20,27.062800000000003,2.1635477662667406,rising,rising,29.36577146488905,above,False,above,680.0681604067,0.051480133960488644,1.9877572482472152,rising,rising,51813195.25,1.2376232095047255,69446836,0.923371267770932,False,0,0,0.0,True,False,False,0.9,Stage 2, |  |  | ,Stage 3,0.5,watch,0.6,0.356677023231478,False,0.46053416185851825,Stage1_watch,market_restriction
2025-11-03,GLXY,Leader,36.705,31.56,36.88,28.54,48973905,2025-12-20,27.23576923076923,1.8060602328016242,rising,rising,15.877028229279938,above,False,above,669.0105468553,0.0471741441870364,-2.590035414321654,falling,unconfirmed_falling,52669224.25,0.9298391175753837,69446836,0.7051999460421782,False,0,0,0.0,False,False,False,0.7,Stage 1, |  |  | ,Stage 1,0.7999999999999999,cautious,0.85,0.34616135857840924,False,0.6296161358578409,Stage 1,
2025-11-10,GLXY,Leader,32.5,26.34,33.07,25.07,39903525,2025-12-20,27.202592592592595,1.2233859506715736,rising,rising,-3.1709940501313953,below,False,unconfirmed_below,669.9677433394,0.0393153256434562,-6.999127313929003,falling,unconfirmed_falling,53676808.0,0.7434034639317598,69446836,0.5745909720062696,False,0,0,0.0,False,False,False,0.4,Stage 3, |  |  | ,Stage 1,0.7999999999999999,cautious,0.85,0.18000000000000002,False,0.35800000000000004,Stage 3,
2025-11-17,GLXY,Leader,25.48,23.42,27.61,22.11,60717217,2025-12-20,27.0675,0.6917439425665557,rising,rising,-13.475570333425685,below,False,unconfirmed_below,657.1054155835,0.035641161135772086,-7.5010700191122535,falling,falling,53429965.0,1.1363888596969884,69446836,0.8742978153821147,False,0,0,0.0,False,False,False,0.4,Stage 3, |  |  | ,Stage 1,0.7999999999999999,cautious,0.85,0.14,False,0.35400000000000004,Stage 3,
2025-11-24,GLXY,Leader,23.915,26.59,27.43,23.4734,29036667,2025-12-20,27.05103448275862,0.23894343744020277,flat,unconfirmed_flat,-1.7043136854986731,near,False,unconfirmed_near,681.3942763692,0.03902292831352275,-6.7648925498450865,falling,falling,44657828.5,0.6502032896651032,69446836,0.41811360563640365,True,0,0,0.0,False,False,False,0.1,Stage 4, |  |  | ,Stage 1,0.7999999999999999,cautious,0.85,0.14,False,0.099,Stage 4,
2025-12-01,GLXY,Leader,25.09,25.51,28.27,23.95,35349678,2025-12-20,26.999666666666666,-0.04665691157850377,flat,unconfirmed_flat,-5.517352066074883,below,False,unconfirmed_below,683.6875596125,0.03731236533608794,-5.504169291896,falling,falling,41251771.75,0.8569250846783326,69446836,0.5090178334402449,False,0,0,0.0,False,False,False,0.1,Stage 4, |  |  | ,Stage 1,0.7999999999999999,cautious,0.85,0.34613144403117446,False,0.11961314440311746,Stage 4,
2025-12-08,GLXY,Leader,26.63,26.75,30.29,25.3012,32570401,2025-12-20,27.13133333333333,-0.07669024990703295,flat,flat,-1.4055090055777961,near,False,unconfirmed_near,679.7690365054,0.03935160115194141,-3.3164536081799865,falling,falling,39418490.75,0.8262721474185309,69446836,0.4689976228722645,True,0,0,0.0,False,False,False,0.25,Stage 4, |  |  | ,Stage 1,0.7999999999999999,cautious,0.85,0.43000000000000005,False,0.2555,Stage 4,
2025-12-15,GLXY,Leader,26.76,24.0,26.9,22.36,44275530,2025-12-20,27.16633333333333,-0.02665867904747997,flat,flat,-11.655357734450721,below,False,unconfirmed_below,680.59,0.03526352135647012,-2.0611831242254905,falling,falling,35308069.0,1.2539776672578724,69446836,0.6375456759469935,False,0,0,0.0,False,False,False,0.25,Stage 4, |  |  | ,Stage 1,0.7999999999999999,cautious,0.85,0.43000000000000005,False,0.2555,Stage 4,
2025-10-27,GOOGL,Leader,264.6378549358,281.0019010607,291.3949440958,264.1032128181,222698007,2025-12-20,199.41491314874332,1.7234669995217415,rising,rising,40.91318278242362,above,False,above,680.0681604067,0.41319667265800664,2.133993717094504,rising,unconfirmed_rising,160546177.5,1.3871274325419551,281058787,0.7923538323674613,True,0,0,0.0,False,False,False,0.7,Stage 1, |  |  | ,Stage 3,0.5,watch,0.6,0.1,False,0.43,Stage 1,
2025-11-03,GOOGL,Leader,281.9862421559,278.6434797566,288.157111458,275.0059146944,161800853,2025-12-20,203.47945514198997,1.8801638051167813,rising,rising,36.93936793872376,above,False,above,669.0105468553,0.41650087740226266,2.66954228024396,rising,unconfirmed_rising,167382528.0,0.9666531801933353,281058787,0.5756833106947125,False,0,0,0.0,False,False,False,0.7,Stage 1, |  |  | ,Stage 1,0.7999999999999999,cautious,0.85,0.1,False,0.605,Stage 1,
2025-11-10,GOOGL,Leader,284.229740388,276.2250985889,291.8096664862,270.5189182302,135370635,2025-12-20,207.6621687780733,2.0478935539783047,rising,rising,33.016572163463856,above,False,above,669.9677433394,0.41229611624595286,2.7104912033027575,rising,rising,168279417.25,0.8044396469408382,281058787,0.4816452687529744,False,0,0,0.0,False,False,False,0.9,Stage 2, |  |  | ,Stage 1,0.7999999999999999,cautious,0.85,0.1,False,0.6200000000000001,Stage1_watch,base_quality
2025-11-17,GOOGL,Leader,285.5838339757,299.4595457586,306.2150237314,278.0139011882,306190794,2025-12-20,212.26035546423662,2.184388849648031,rising,rising,41.0812419981344,above,False,above,657.1054155835,0.4557252742966428,3.8529162531884147,rising,rising,206515072.25,1.4826559178660628,306190794,1.0,True,0,0,0.0,True,False,False,0.9,Stage 2, |  |  | ,Stage 1,0.7999999999999999,cautious,0.85,0.1,False,0.6200000000000001,Stage1_watch,base_quality
2025-11-24,GOOGL,Leader,310.921873029,319.9658191317,328.6100328099,309.3878998503,251189126,2025-12-20,217.47327462940996,2.3177524942585843,rising,rising,47.12879993044879,above,False,above,681.3942763692,0.4695751494078193,4.415458919381667,rising,rising,213637852.0,1.175770696290281,306190794,0.8203679892479067,True,0,0,0.0,False,False,False,0.9,Stage 2, |  |  | ,Stage 1,0.7999999999999999,cautious,0.85,0.1,True,0.6200000000000001,Stage1_watch,base_quality
2025-12-01,GOOGL,Leader,317.4874781002,321.0550899882,322.9438256936,313.6800267576,178968646,2025-12-20,223.09746727969664,2.3752039159968477,rising,rising,43.90799407224743,above,False,above,683.6875596125,0.4695932893238066,2.729771094380431,rising,rising,217929800.25,0.8212215392052606,306190794,0.5845004144703319,True,0,0,0.0,False,False,False,0.9,Stage 2, |  |  | ,Stage 1,0.7999999999999999,cautious,0.85,0.1,False,0.6200000000000001,Stage1_watch,base_quality
2025-12-08,GOOGL,Leader,320.05,309.29,321.31,305.56,175216416,2025-12-20,227.88272410269667,2.3985978283338585,rising,rising,35.72332050086284,above,False,above,679.7690365054,0.45499277459005455,1.8483465114343973,rising,rising,227891245.5,0.7688597936948833,306190794,0.5722458657591123,False,0,0,0.0,False,False,False,0.9,Stage 2, |  |  | ,Stage 1,0.7999999999999999,cautious,0.85,0.1,False,0.6200000000000001,Stage1_watch,base_quality
2025-12-15,GOOGL,Leader,311.315,307.16,311.42,296.12,196442821,2025-12-20,232.52119023766664,2.394179123320239,rising,rising,32.099788275659044,above,False,above,680.59,0.45131430082722346,1.8927262733658412,rising,rising,200454252.25,0.9799882955588437,306190794,0.6415699780967288,False,0,0,0.0,False,False,False,0.9,Stage 2, |  |  | ,Stage 1,0.7999999999999999,cautious,0.85,0.1,False,0.6200000000000001,Stage1_watch,base_quality
2025-10-27,HACK,Theme,89.26,87.61,89.509,85.7793,389786,2025-12-20,82.7576666666667,0.6164002491177081,rising,unconfirmed_rising,5.863303701973196,above,False,above,680.0681604067,0.12882532237299088,-0.4123986146041192,flat,flat,383261.75,1.0170229614617163,1366514,0.2852411318142368,False,0,0,0.0,False,False,False,0.5,Stage 3, |  |  | ,Stage 3,0.5,watch,0.6,0.35,False,0.33499999999999996,Stage 3,
2025-11-03,HACK,Theme,87.86,85.58,87.98,83.88,692212,2025-12-20,83.24000000000002,0.6313667495600538,rising,rising,2.8111484863046305,above,False,above,669.0105468553,0.12792025537156448,-0.47231346776750005,flat,flat,431713.75,1.6034050340069086,1366514,0.5065531710615478,False,0,1,-0.125,False,False,False,0.7999999999999999,Stage 1, |  |  | ,Stage 1,0.7999999999999999,cautious,0.85,0.35,False,0.715,Stage 1,
2025-11-10,HACK,Theme,86.5,84.42,87.63,82.26,454766,2025-12-20,83.71700000000004,0.6447821065567397,rising,rising,0.8397338652841835,near,False,unconfirmed_near,669.9677433394,0.12600606647002935,-0.9575992180232605,falling,unconfirmed_falling,463643.5,0.9808527456979339,1366514,0.33279278514526744,False,0,0,-0.125,False,False,False,0.4,Stage 3, |  |  | ,Stage 1,0.7999999999999999,cautious,0.85,0.39,False,0.379,Stage 3,
2025-11-17,HACK,Theme,84.25,80.74,84.92,79.3129,531539,2025-12-20,83.96133333333336,0.6133663953778573,rising,rising,-3.8366867288117086,below,False,unconfirmed_below,657.1054155835,0.12287221819394695,-0.9107242553505417,falling,unconfirmed_falling,517075.75,1.0279712401906298,1366514,0.3889744268993951,False,0,0,-0.125,False,False,False,0.4,Stage 3, |  |  | ,Stage 1,0.7999999999999999,cautious,0.85,0.29572734696855724,False,0.36957273469685575,Stage 3,
2025-11-24,HACK,Theme,81.03,83.75,83.9,81.03,233707,2025-12-20,84.22333333333336,0.5439466623302681,rising,rising,-0.5619978628250574,near,False,unconfirmed_near,681.3942763692,0.12290974976523242,-1.2031393932644667,falling,falling,478056.0,0.48886950482788627,1366514,0.17102422660872849,True,0,0,-0.125,False,False,False,0.4,Stage 3, |  |  | ,Stage 1,0.7999999999999999,cautious,0.85,0.18000000000000002,False,0.35800000000000004,Stage 3,
2025-12-01,HACK,Theme,82.89,84.28,85.085,82.33,223534,2025-12-20,84.46400000000001,0.4123686425829595,flat,unconfirmed_flat,-0.21784428869105382,near,False,unconfirmed_near,683.6875596125,0.12327268328206552,-0.8620415596319921,falling,falling,360886.5,0.6194024991236857,1366514,0.16357973646812254,True,0,0,-0.125,False,False,False,0.1,Stage 4, |  |  | ,Stage 1,0.7999999999999999,cautious,0.85,0.22,False,0.10700000000000001,Stage 4,
2025-12-08,HACK,Theme,84.65,83.4,86.2718,83.22,332277,2025-12-20,84.54266666666668,0.31299054941534177,flat,unconfirmed_flat,-1.3515857870582155,near,False,near,679.7690365054,0.12268873032044537,-0.817935366986772,falling,falling,330264.25,1.0060943623174474,1366514,0.24315667457486714,False,0,0,-0.125,False,False,False,0.28,Stage 4, |  |  | ,Stage 1,0.7999999999999999,cautious,0.85,0.26569066655515533,False,0.26456906665551555,Stage 4,
2025-12-15,HACK,Theme,83.56,81.68,83.56,80.04,495772,2025-12-20,84.56599999999999,0.2028261882293791,flat,flat,-3.4127190596693495,below,False,unconfirmed_below,680.59,0.12001351768318665,-0.9511524253902547,falling,falling,321322.5,1.5429109383874455,1366514,0.3628005274735568,False,0,1,-0.25,False,False,False,0.25,Stage 4, |  |  | ,Stage 1,0.7999999999999999,cautious,0.85,0.26,False,0.2385,Stage 4,
2025-10-27,HIMS,Leader,50.14,45.46,50.19,44.05,89302175,2025-12-20,49.95933333333333,1.3009863278474172,rising,rising,-9.00599153978569,below,False,unconfirmed_below,680.0681604067,0.066846240783885,-4.893498904806877,falling,falling,141036661.25,0.6331841253793151,459369657,0.19440155360544417,False,0,0,0.0,False,False,False,0.4,Stage 3, |  |  | ,Stage 3,0.5,watch,0.6,0.33,False,0.273,Stage 3,
2025-11-03,HIMS,Leader,46.9,41.03,48.34,39.34,210008406,2025-12-20,50.419333333333334,1.246637590161748,rising,rising,-18.622486083380714,below,False,unconfirmed_below,669.0105468553,0.06132937693263954,-4.422392266447585,falling,falling,157454469.75,1.3337722729208201,459369657,0.45716647323094745,False,0,0,0.0,False,False,False,0.4,Stage 3, |  |  | ,Stage 1,0.7999999999999999,cautious,0.85,0.29000000000000004,False,0.36900000000000005,Stage 3,
2025-11-10,HIMS,Leader,42.495,36.98,42.7,34.93,133056510,2025-12-20,50.74433333333334,1.0755620777494768,rising,rising,-27.124867801330865,below,False,below,669.9677433394,0.05519668725493585,-6.676819724217312,falling,falling,137644982.75,0.9666644387733777,459369657,0.2896501934171068,False,0,0,0.0,False,False,False,0.4,Stage 3, |  |  | ,Stage 1,0.7999999999999999,cautious,0.85,0.29000000000000004,False,0.36900000000000005,Stage 3,
2025-11-17,HIMS,Leader,36.67,34.71,37.63,32.88,124757201,2025-12-20,50.965,0.9492556536751493,rising,rising,-31.894437358971846,below,False,below,657.1054155835,0.052822574851522155,-5.941220501657967,falling,falling,139281073.0,0.8957225724416985,459369657,0.2715834602893678,False,0,0,0.0,False,False,False,0.4,Stage 3, |  |  | ,Stage 1,0.7999999999999999,cautious,0.85,0.29000000000000004,False,0.36900000000000005,Stage 3,
2025-11-24,HIMS,Leader,35.11,39.76,39.8666,35.01,58041959,2025-12-20,50.92966666666667,0.6567926938910723,rising,rising,-21.931552664131587,below,False,below,681.3942763692,0.058350945082574816,-3.8447021412521156,falling,falling,131466019.0,0.4414978063647002,459369657,0.1263513123157806,True,0,0,0.0,False,False,False,0.4,Stage 3, |  |  | ,Stage 1,0.7999999999999999,cautious,0.85,0.29000000000000004,False,0.36900000000000005,Stage 3,
2025-12-01,HIMS,Leader,38.75,39.2,40.99,35.7801,83444669,2025-12-20,50.504333333333335,0.21817745099347538,flat,unconfirmed_flat,-22.382897837149287,below,False,below,683.6875596125,0.057336131759100246,-2.845368389684348,falling,falling,99825084.75,0.8359088220057834,459369657,0.1816503718268009,False,0,0,0.0,False,False,False,0.1,Stage 4, |  |  | ,Stage 1,0.7999999999999999,cautious,0.85,0.29000000000000004,False,0.11400000000000002,Stage 4,
2025-12-08,HIMS,Leader,39.34,37.21,40.74,36.6501,58977381,2025-12-20,49.589666666666666,-0.3291065596530437,flat,unconfirmed_flat,-24.96420625264672,below,False,below,679.7690365054,0.05473918051827065,-2.149115723646488,falling,falling,81305302.5,0.7253817301768234,459369657,0.12838762878933468,False,0,0,0.0,False,False,False,0.1,Stage 4, |  |  | ,Stage 1,0.7999999999999999,cautious,0.85,0.29000000000000004,False,0.11400000000000002,Stage 4,
2025-12-15,HIMS,Leader,37.82,35.56,38.0299,34.31,58460836,2025-12-20,48.947333333333326,-0.7082564227204394,falling,unconfirmed_falling,-27.35048555590361,below,False,below,680.59,0.0522487841431699,-1.0681449407101302,falling,falling,64731211.25,0.9031321192834932,459369657,0.1272631640099816,False,0,0,0.0,False,False,False,0.1,Stage 4, |  |  | ,Stage 1,0.7999999999999999,cautious,0.85,0.29000000000000004,False,0.11400000000000002,Stage 4,
2025-10-27,HOOD,Leader,144.99,146.78,150.47,137.25,104807636,2025-12-20,95.13233333333334,4.24464068028424,rising,rising,54.290339421928046,above,False,above,680.0681604067,0.21583130713283416,3.390430544218611,rising,rising,126753690.5,0.8268606269890028,392694591,0.2668935055435994,True,0,0,0.125,False,False,False,0.9,Stage 2, |  |  | ,Stage 3,0.5,watch,0.6,0.1,False,0.44000000000000006,Stage1_watch,market_restriction
2025-11-03,HOOD,Leader,148.79,130.36,149.4124,120.7,169331139,2025-12-20,98.02166666666669,3.921726539112328,rising,rising,32.99100538996479,above,False,above,669.0105468553,0.19485492510209337,-2.5091737616099525,falling,unconfirmed_falling,134541671.25,1.2585776393795167,392694591,0.43120313567038665,False,0,0,0.125,False,False,False,0.7,Stage 1, |  |  | ,Stage 1,0.7999999999999999,cautious,0.85,0.1,False,0.605,Stage 1,
2025-11-10,HOOD,Leader,135.45,122.5,138.99,114.0,139034504,2025-12-20,100.73233333333334,3.6250136810669664,rising,rising,21.609413726807336,above,False,above,669.9677433394,0.18284462381637756,-2.8652122237585296,falling,unconfirmed_falling,136746490.0,1.0167317932621158,392694591,0.354052505907829,False,0,0,0.0,False,False,False,0.7,Stage 1, |  |  | ,Stage 1,0.7999999999999999,cautious,0.85,0.1,False,0.605,Stage 1,
2025-11-17,HOOD,Leader,120.495,107.3,122.63,102.1,177001459,2025-12-20,102.66066666666667,3.2981697007750124,rising,rising,4.519095271801592,above,False,above,657.1054155835,0.16329191246235458,-3.3465185669357314,falling,falling,147543684.5,1.19965459450079,392694591,0.45073566852363395,False,0,0,0.0,False,False,False,0.7,Stage 1, |  |  | ,Stage 1,0.7999999999999999,cautious,0.85,0.1,False,0.605,Stage 1,
2025-11-24,HOOD,Leader,109.915,128.49,129.95,108.64,112726434,2025-12-20,105.32400000000001,3.049348944085789,rising,rising,21.994986897573195,above,False,above,681.3942763692,0.18856923877414586,-1.7818776629222761,falling,falling,149523384.0,0.7539050480558948,392694591,0.28705878966384846,True,0,0,0.0,False,False,False,0.7,Stage 1, |  |  | ,Stage 1,0.7999999999999999,cautious,0.85,0.1,False,0.605,Stage 1,
2025-12-01,HOOD,Leader,123.45,131.95,137.36,118.86,125561613,2025-12-20,107.90066666666668,2.6843309495194436,rising,rising,22.288401060234385,above,False,above,683.6875596125,0.19299751493911418,-2.1158924992903683,falling,falling,138581002.5,0.9060521336609613,392694591,0.3197436783640343,True,0,0,0.0,False,False,False,0.7,Stage 1, |  |  | ,Stage 1,0.7999999999999999,cautious,0.85,0.06666666666666667,False,0.6016666666666667,Stage 1,
2025-12-08,HOOD,Leader,134.1,119.5,139.75,117.835,135642861,2025-12-20,109.82533333333335,2.4083790998588723,rising,rising,8.809139360681796,above,False,above,679.7690365054,0.17579500327689715,-1.9563192272620118,falling,falling,137733091.75,0.9848240482846781,392694591,0.34541565916297534,False,0,0,0.0,False,False,False,0.7,Stage 1, |  |  | ,Stage 1,0.7999999999999999,cautious,0.85,0.03333333333333333,False,0.5983333333333333,Stage 1,
2025-12-15,HOOD,Leader,120.4,121.35,124.7,114.1005,137382588,2025-12-20,111.76466666666667,2.190425450947559,rising,rising,8.576353886439952,above,False,above,680.59,0.17830117985865204,-0.49697320740349354,flat,unconfirmed_flat,127828374.0,1.0747425137395552,392694591,0.3498458882516159,True,0,0,0.0,False,False,False,0.7,Stage 1, |  |  | ,Stage 1,0.7999999999999999,cautious,0.85,0.03333333333333333,False,0.5983333333333333,Stage 1,
2025-10-27,IAU,Commodity,75.97,75.39,76.0735,73.7428,66196052,2025-12-20,65.89666666666666,1.0383487732330114,rising,rising,14.406393848955446,above,False,above,680.0681604067,0.11085653525510537,0.6093298139281762,rising,rising,81304401.25,0.814175505658742,102674379,0.6447183089366433,False,0,0,0.125,False,False,False,0.9,Stage 2, |  |  | ,Stage 3,0.5,watch,0.6,0.1,True,0.44000000000000006,Stage1_watch,market_restriction
2025-11-03,IAU,Commodity,75.54,75.43,75.92,74.0,35956189,2025-12-20,66.37899999999999,0.9878586033178004,rising,rising,13.635336476897841,above,False,above,669.0105468553,0.11274859619861079,0.5496153984041158,rising,rising,73792374.25,0.4872615817751656,102674379,0.3501963133373322,True,0,0,0.125,False,False,False,0.9,Stage 2, |  |  | ,Stage 1,0.7999999999999999,cautious,0.85,0.1,True,0.6200000000000001,Stage1_watch,base_quality
2025-11-10,IAU,Commodity,76.98,76.98,79.47,75.94,54862681,2025-12-20,66.85733333333334,0.9263770716718954,rising,rising,15.140697604850118,above,False,above,669.9677433394,0.11490105421538568,-0.2028138941223032,flat,unconfirmed_flat,64922325.25,0.8450510789429866,102674379,0.5343366235504575,True,0,0,0.0,False,False,False,0.7,Stage 1, |  |  | ,Stage 1,0.7999999999999999,cautious,0.85,0.1,True,0.655,Stage 1,
2025-11-17,IAU,Commodity,76.59,76.61,77.84,75.47,48698939,2025-12-20,67.333,0.8290411891172853,rising,rising,13.777790979163266,above,False,above,657.1054155835,0.11658707748127664,-0.6020138636084584,falling,unconfirmed_falling,51428465.25,0.9469257688960493,102674379,0.4743046851055218,False,0,0,0.0,False,False,False,0.7,Stage 1, |  |  | ,Stage 1,0.7999999999999999,cautious,0.85,0.1,True,0.655,Stage 1,
2025-11-24,IAU,Commodity,76.76,79.41,79.42,76.63,35461096,2025-12-20,67.94766666666668,0.8133675725072405,rising,rising,16.86935533719576,above,False,above,681.3942763692,0.11654045646396545,0.3586938981396509,flat,unconfirmed_flat,43744726.25,0.8106370536494099,102674379,0.3453743411489248,True,0,0,0.0,False,False,False,0.7,Stage 1, |  |  | ,Stage 1,0.7999999999999999,cautious,0.85,0.1,False,0.605,Stage 1,
2025-12-01,IAU,Commodity,80.0,79.14,80.215,78.425,34559274,2025-12-20,68.49333333333334,0.7881025848550797,rising,rising,15.544091882421638,above,False,above,683.6875596125,0.11575462927079574,0.8836815988193705,rising,unconfirmed_rising,43395497.5,0.7963792557050418,102674379,0.3365910204336371,False,0,0,0.0,False,False,False,0.7,Stage 1, |  |  | ,Stage 1,0.7999999999999999,cautious,0.85,0.1,False,0.605,Stage 1,
2025-12-08,IAU,Commodity,79.275,80.99,81.98,78.64,47076822,2025-12-20,69.18633333333334,0.8458498420685298,rising,rising,17.060691176966536,above,False,above,679.7690365054,0.1191434084970368,1.134348899060583,rising,unconfirmed_rising,41449032.75,1.1357761297819429,102674379,0.45850603099337955,True,0,0,0.0,False,False,False,0.7,Stage 1, |  |  | ,Stage 1,0.7999999999999999,cautious,0.85,0.1,False,0.605,Stage 1,
2025-12-15,IAU,Commodity,81.46,81.71,82.375,80.71,37691115,2025-12-20,69.79733333333336,0.8794846738328415,rising,rising,17.067509742492504,above,False,above,680.59,0.12005759708488221,0.8975623252038101,rising,rising,38697076.75,0.9740041927068819,102674379,0.367093673875544,True,0,0,0.0,False,False,False,0.9,Stage 2, |  |  | ,Stage 1,0.7999999999999999,cautious,0.85,0.1,False,0.6200000000000001,Stage1_watch,base_quality
2025-10-27,IBIT,Crypto,65.375,62.3,65.9699,60.28,278508529,2025-12-20,61.619,0.917340876944833,rising,rising,1.1051785975105037,near,False,unconfirmed_near,680.0681604067,0.09160846460264047,-0.4807040942851294,flat,unconfirmed_flat,328003978.5,0.8491010696688851,384655624,0.7240464239254175,False,0,0,0.0,False,False,False,0.4,Stage 3, |  |  | ,Stage 3,0.5,watch,0.6,0.11333333333333334,False,0.2513333333333333,Stage 3,
